# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=flat wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
386,512,3458,6.753906
387,512,4125,8.056641
388,512,3834,7.488281
389,512,3959,7.732422
390,512,4000,7.812500
391,512,3875,7.568359
392,512,3084,6.023438
393,512,3167,6.185547
394,512,3125,6.103516
395,512,3042,5.941406
396,512,3500,6.835938
397,512,3167,6.185547
398,512,3125,6.103516
399,512,3000,5.859375
400,512,3084,6.023438
401,512,3041,5.939453
402,512,3042,5.941406
403,512,3125,6.103516
404,512,3083,6.021484
405,512,3166,6.183594
406,512,3000,5.859375
407,512,3250,6.347656
408,512,3125,6.103516
409,512,3125,6.103516
410,512,3208,6.265625
411,512,3125,6.103516
412,512,3042,5.941406
413,512,3084,6.023438
414,512,3125,6.103516
415,512,3208,6.265625
416,512,3125,6.103516
417,512,3083,6.021484
418,512,16333,31.900391
419,512,3291,6.427734
420,512,3084,6.023438
421,512,3250,6.347656
422,512,3125,6.103516
423,512,3083,6.021484
424,512,3125,6.103516
425,512,3084,6.023438
426,512,3042,5.941406
427,512,3041,5.939453
428,512,2958,5.777344
429,512,3084,6.023438
430,512,3083,6.021484
431,512,3125,6.103516
432,512,3125,6.103516
433,512,3125,6.103516
434,512,3083,6.021484
435,512,3042,5.941406
436,512,3083,6.021484
437,512,3167,6.185547
438,512,3000,5.859375
439,512,3083,6.021484
440,512,3083,6.021484
441,512,3042,5.941406
442,512,3000,5.859375
443,512,3167,6.185547
444,512,3042,5.941406
445,512,3125,6.103516
446,512,3125,6.103516
447,512,3209,6.267578
448,512,3083,6.021484
449,512,3083,6.021484
450,512,3000,5.859375
451,512,3125,6.103516
452,512,3166,6.183594
453,512,3084,6.023438
454,512,8584,16.765625
455,512,3291,6.427734
456,512,3084,6.023438
457,512,2958,5.777344
458,512,3125,6.103516
459,512,2875,5.615234
460,512,3125,6.103516
461,512,3042,5.941406
462,512,3208,6.265625
463,512,3084,6.023438
464,512,3041,5.939453
465,512,3209,6.267578
466,512,3916,7.648438
467,512,3083,6.021484
468,512,3000,5.859375
469,512,3209,6.267578
470,512,3166,6.183594
471,512,3125,6.103516
472,512,2958,5.777344
473,512,3084,6.023438
474,512,3000,5.859375
475,512,3125,6.103516
476,512,3167,6.185547
477,512,3083,6.021484
478,512,3000,5.859375
479,512,3041,5.939453
480,512,3083,6.021484
481,512,3083,6.021484
482,512,3125,6.103516
483,512,2959,5.779297
484,512,3208,6.265625
485,512,3083,6.021484
486,512,3083,6.021484
487,512,3125,6.103516
488,512,3042,5.941406
489,512,3083,6.021484
490,512,3125,6.103516
491,512,3042,5.941406
492,512,3083,6.021484
493,512,3083,6.021484
494,512,3042,5.941406
495,512,3167,6.185547
496,512,3042,5.941406
497,512,3083,6.021484
498,512,3125,6.103516
499,512,3083,6.021484
500,512,3125,6.103516
501,512,3125,6.103516
502,512,3125,6.103516
503,512,3083,6.021484
504,512,3084,6.023438
505,512,3083,6.021484
506,512,3125,6.103516
507,512,3042,5.941406
508,512,3042,5.941406
509,512,3041,5.939453
510,512,3084,6.023438
511,512,3125,6.103516
512,512,3000,5.859375
513,512,2917,5.697266
514,512,3042,5.941406
515,512,3041,5.939453
516,512,3125,6.103516
517,512,3042,5.941406
518,512,3042,5.941406
519,512,3042,5.941406
520,512,3042,5.941406
521,512,3041,5.939453
522,512,2917,5.697266
523,512,3042,5.941406
524,512,2958,5.777344
525,512,3208,6.265625
