# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
371,512,36875,72.021484
372,512,37958,74.136719
373,512,40500,79.101562
374,512,39000,76.171875
375,512,39292,76.742188
376,512,40667,79.427734
377,512,37500,73.242188
378,512,37833,73.892578
379,512,38750,75.683594
380,512,39334,76.824219
381,512,38292,74.789062
382,512,37167,72.591797
383,512,36375,71.044922
384,512,37500,73.242188
385,512,41916,81.867188
386,512,37375,72.998047
387,512,38292,74.789062
388,512,41666,81.378906
389,512,41125,80.322266
390,512,39500,77.148438
391,512,38291,74.787109
392,512,37500,73.242188
393,512,37500,73.242188
394,512,39417,76.986328
395,512,39750,77.636719
396,512,38250,74.707031
397,512,39541,77.228516
398,512,40875,79.833984
399,512,41042,80.160156
400,512,42541,83.087891
401,512,43084,84.148438
402,512,39666,77.472656
403,512,41167,80.404297
404,512,41500,81.054688
405,512,38750,75.683594
406,512,38542,75.277344
407,512,41708,81.460938
408,512,42042,82.113281
409,512,38458,75.113281
410,512,40833,79.751953
411,512,38958,76.089844
412,512,39083,76.333984
413,512,39625,77.392578
414,512,37541,73.322266
415,512,39667,77.474609
416,512,39000,76.171875
417,512,39375,76.904297
418,512,38375,74.951172
419,512,37875,73.974609
420,512,47375,92.529297
421,512,41000,80.078125
422,512,42250,82.519531
423,512,41292,80.648438
424,512,37792,73.812500
425,512,37041,72.345703
426,512,43709,85.369141
427,512,39958,78.042969
428,512,38916,76.007812
429,512,40875,79.833984
430,512,39667,77.474609
431,512,38333,74.869141
432,512,38750,75.683594
433,512,37916,74.054688
434,512,39334,76.824219
435,512,38083,74.380859
436,512,40500,79.101562
437,512,39416,76.984375
438,512,39708,77.554688
439,512,66459,129.802734
440,512,42958,83.902344
441,512,55458,108.316406
442,512,62167,121.419922
443,512,59000,115.234375
444,512,105084,205.242188
445,512,38958,76.089844
446,512,41583,81.216797
447,512,45708,89.273438
448,512,36417,71.126953
449,512,40166,78.449219
450,512,38167,74.544922
451,512,49416,96.515625
452,512,36167,70.638672
453,512,36916,72.101562
454,512,38917,76.009766
455,512,39375,76.904297
456,512,37292,72.835938
457,512,36625,71.533203
458,512,35917,70.150391
459,512,36709,71.697266
460,512,35708,69.742188
461,512,34958,68.277344
462,512,36500,71.289062
463,512,35417,69.173828
464,512,36583,71.451172
465,512,35500,69.335938
466,512,35208,68.765625
467,512,34917,68.197266
468,512,33958,66.324219
469,512,33250,64.941406
470,512,32458,63.394531
471,512,34959,68.279297
472,512,33666,65.753906
473,512,35584,69.500000
474,512,35208,68.765625
475,512,35458,69.253906
476,512,37000,72.265625
477,512,36084,70.476562
478,512,35041,68.439453
479,512,35209,68.767578
480,512,35750,69.824219
481,512,35334,69.011719
482,512,35250,68.847656
483,512,33333,65.103516
484,512,34792,67.953125
485,512,35375,69.091797
486,512,35125,68.603516
487,512,34667,67.708984
488,512,33666,65.753906
489,512,41709,81.462891
490,512,35750,69.824219
491,512,33666,65.753906
492,512,34667,67.708984
493,512,34125,66.650391
494,512,36916,72.101562
495,512,34209,66.814453
496,512,34416,67.218750
497,512,33459,65.349609
498,512,32750,63.964844
499,512,41375,80.810547
500,512,37125,72.509766
501,512,35958,70.230469
502,512,35666,69.660156
503,512,34375,67.138672
504,512,34708,67.789062
505,512,35042,68.441406
506,512,35084,68.523438
507,512,33458,65.347656
508,512,34291,66.974609
509,512,33458,65.347656
510,512,32792,64.046875
511,512,35875,70.068359
512,512,36167,70.638672
513,512,36209,70.720703
514,512,34166,66.730469
515,512,34958,68.277344
516,512,35375,69.091797
517,512,37042,72.347656
518,512,35000,68.359375
519,512,33208,64.859375
520,512,33916,66.242188
521,512,33917,66.244141
522,512,36167,70.638672
523,512,34166,66.730469
524,512,33750,65.917969
525,512,34667,67.708984
526,512,33667,65.755859
527,512,32500,63.476562
528,512,33500,65.429688
529,512,32750,63.964844
530,512,34500,67.382812
531,512,34708,67.789062
532,512,33958,66.324219
533,512,35125,68.603516
534,512,34833,68.033203
535,512,33292,65.023438
536,512,33333,65.103516
537,512,34292,66.976562
538,512,34542,67.464844
539,512,34667,67.708984
540,512,34708,67.789062
541,512,33459,65.349609
542,512,35250,68.847656
543,512,35167,68.685547
544,512,33208,64.859375
545,512,32875,64.208984
546,512,33416,65.265625
547,512,33292,65.023438
548,512,33125,64.697266
549,512,34459,67.302734
550,512,36208,70.718750
551,512,32666,63.800781
552,512,36459,71.208984
553,512,35375,69.091797
554,512,36416,71.125000
555,512,33917,66.244141
556,512,31916,62.335938
557,512,32709,63.884766
558,512,35500,69.335938
559,512,34291,66.974609
560,512,31958,62.417969
561,512,32250,62.988281
562,512,34750,67.871094
563,512,33250,64.941406
564,512,34166,66.730469
565,512,33250,64.941406
566,512,35250,68.847656
567,512,35333,69.009766
568,512,34292,66.976562
569,512,33417,65.267578
570,512,32750,63.964844
571,512,33833,66.080078
572,512,33416,65.265625
573,512,32917,64.291016
574,512,36583,71.451172
575,512,34125,66.650391
576,512,32875,64.208984
577,512,33291,65.021484
578,512,35042,68.441406
579,512,33917,66.244141
580,512,33750,65.917969
581,512,33875,66.162109
582,512,33791,65.998047
583,512,33792,66.000000
584,512,36375,71.044922
585,512,36583,71.451172
586,512,34208,66.812500
587,512,35000,68.359375
588,512,34000,66.406250
589,512,33583,65.591797
590,512,32875,64.208984
591,512,36417,71.126953
592,512,34791,67.951172
593,512,32792,64.046875
594,512,35667,69.662109
595,512,37667,73.568359
596,512,36708,71.695312
597,512,39000,76.171875
598,512,36167,70.638672
599,512,35125,68.603516
600,512,35000,68.359375
601,512,37125,72.509766
602,512,36250,70.800781
603,512,35625,69.580078
604,512,36166,70.636719
605,512,36458,71.207031
606,512,37875,73.974609
607,512,39000,76.171875
608,512,37167,72.591797
609,512,36750,71.777344
610,512,36375,71.044922
611,512,36750,71.777344
612,512,37625,73.486328
613,512,37958,74.136719
614,512,36750,71.777344
615,512,37625,73.486328
616,512,36500,71.289062
617,512,36417,71.126953
618,512,37500,73.242188
619,512,35167,68.685547
620,512,38333,74.869141
621,512,37083,72.427734
622,512,36750,71.777344
623,512,37833,73.892578
624,512,38709,75.603516
625,512,39667,77.474609
626,512,37917,74.056641
627,512,36292,70.882812
628,512,39125,76.416016
629,512,37291,72.833984
630,512,37042,72.347656
631,512,36416,71.125000
632,512,35834,69.988281
633,512,34334,67.058594
634,512,34875,68.115234
