# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=E levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
641,512,225958,441.324219
642,512,213417,416.830078
643,512,214583,419.107422
644,512,219292,428.304688
645,512,223125,435.791016
646,512,199833,390.298828
647,512,204625,399.658203
648,512,229959,449.138672
649,512,208500,407.226562
650,512,202667,395.833984
651,512,238042,464.925781
652,512,245500,479.492188
653,512,237209,463.298828
654,512,245791,480.060547
655,512,260917,509.603516
656,512,234500,458.007812
657,512,264666,516.925781
658,512,222334,434.246094
659,512,243542,475.667969
660,512,230666,450.519531
661,512,234417,457.845703
662,512,246541,481.525391
663,512,239000,466.796875
664,512,214917,419.759766
665,512,228291,445.880859
666,512,231125,451.416016
667,512,209542,409.261719
668,512,230291,449.787109
669,512,239125,467.041016
670,512,224125,437.744141
671,512,246209,480.876953
672,512,243917,476.400391
673,512,234375,457.763672
674,512,224709,438.884766
675,512,223750,437.011719
676,512,215875,421.630859
677,512,235541,460.041016
678,512,234000,457.031250
679,512,222292,434.164062
680,512,223250,436.035156
681,512,239709,468.181641
682,512,231792,452.718750
683,512,249667,487.630859
684,512,276709,540.447266
685,512,246375,481.201172
686,512,250125,488.525391
687,512,255333,498.697266
688,512,235042,459.066406
689,512,239208,467.203125
690,512,241000,470.703125
691,512,219750,429.199219
692,512,242541,473.712891
693,512,234250,457.519531
694,512,240584,469.890625
695,512,231791,452.716797
696,512,215084,420.085938
697,512,234500,458.007812
698,512,237917,464.681641
699,512,237750,464.355469
700,512,266291,520.099609
701,512,253209,494.548828
702,512,231166,451.496094
703,512,204334,399.089844
704,512,231750,452.636719
705,512,221333,432.291016
706,512,205750,401.855469
707,512,204000,398.437500
708,512,265125,517.822266
709,512,230291,449.787109
710,512,226417,442.220703
711,512,209916,409.992188
712,512,213875,417.724609
713,512,200917,392.416016
714,512,216458,422.769531
715,512,216875,423.583984
716,512,196666,384.113281
717,512,223208,435.953125
718,512,226542,442.464844
719,512,205000,400.390625
720,512,212416,414.875000
721,512,203792,398.031250
722,512,201458,393.472656
723,512,205250,400.878906
724,512,206750,403.808594
725,512,212792,415.609375
726,512,210458,411.050781
727,512,218708,427.164062
728,512,229750,448.730469
729,512,235083,459.146484
730,512,220292,430.257812
731,512,225958,441.324219
732,512,216792,423.421875
733,512,260416,508.625000
734,512,245000,478.515625
735,512,248250,484.863281
736,512,222667,434.896484
737,512,191875,374.755859
738,512,218042,425.863281
739,512,245000,478.515625
740,512,216208,422.281250
741,512,217084,423.992188
742,512,217000,423.828125
743,512,229625,448.486328
744,512,195042,380.941406
745,512,234250,457.519531
746,512,210250,410.644531
747,512,214834,419.597656
748,512,202208,394.937500
749,512,217083,423.990234
750,512,189375,369.873047
751,512,211791,413.654297
752,512,215708,421.304688
753,512,202917,396.322266
754,512,215125,420.166016
755,512,210166,410.480469
756,512,207292,404.867188
757,512,201625,393.798828
758,512,206875,404.052734
759,512,219000,427.734375
760,512,237083,463.052734
761,512,204709,399.822266
762,512,228208,445.718750
763,512,237125,463.134766
764,512,244541,477.619141
765,512,236584,462.078125
766,512,229208,447.671875
767,512,205167,400.716797
768,512,219333,428.384766
769,512,230542,450.277344
770,512,218834,427.410156
771,512,229916,449.054688
772,512,235792,460.531250
773,512,205416,401.203125
774,512,215292,420.492188
775,512,215542,420.980469
776,512,219041,427.814453
777,512,220375,430.419922
778,512,210708,411.539062
779,512,202958,396.402344
780,512,229834,448.894531
781,512,228458,446.207031
782,512,208083,406.412109
783,512,214125,418.212891
