# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=A levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
586,512,122542,239.339844
587,512,113375,221.435547
588,512,113916,222.492188
589,512,110959,216.716797
590,512,121083,236.490234
591,512,126042,246.175781
592,512,130125,254.150391
593,512,113000,220.703125
594,512,123750,241.699219
595,512,121041,236.408203
596,512,111042,216.878906
597,512,114250,223.144531
598,512,121916,238.117188
599,512,119333,233.072266
600,512,111333,217.447266
601,512,111875,218.505859
602,512,114167,222.982422
603,512,114125,222.900391
604,512,118083,230.630859
605,512,119500,233.398438
606,512,115375,225.341797
607,512,115583,225.748047
608,512,117125,228.759766
609,512,121125,236.572266
610,512,115000,224.609375
611,512,156375,305.419922
612,512,170458,332.925781
613,512,129334,252.605469
614,512,122584,239.421875
615,512,122916,240.070312
616,512,123750,241.699219
617,512,123084,240.398438
618,512,124791,243.732422
619,512,126708,247.476562
620,512,174584,340.984375
621,512,137833,269.205078
622,512,148667,290.365234
623,512,142708,278.726562
624,512,142333,277.994141
625,512,120709,235.759766
626,512,132666,259.113281
627,512,126917,247.884766
628,512,117125,228.759766
629,512,122625,239.501953
630,512,120916,236.164062
631,512,114875,224.365234
632,512,121042,236.410156
633,512,121375,237.060547
634,512,119375,233.154297
635,512,124958,244.058594
636,512,122791,239.826172
637,512,126417,246.908203
638,512,120083,234.537109
639,512,119959,234.294922
640,512,121375,237.060547
641,512,124084,242.351562
642,512,132708,259.195312
643,512,123916,242.023438
644,512,122542,239.339844
645,512,117625,229.736328
646,512,127958,249.917969
647,512,124458,243.082031
648,512,111333,217.447266
649,512,114292,223.226562
650,512,118542,231.527344
651,512,111000,216.796875
652,512,114084,222.820312
653,512,119500,233.398438
654,512,109958,214.761719
655,512,116125,226.806641
656,512,117042,228.597656
657,512,110958,216.714844
658,512,113958,222.574219
659,512,116584,227.703125
660,512,128833,251.626953
661,512,109750,214.355469
662,512,125750,245.605469
663,512,109083,213.052734
664,512,115750,226.074219
665,512,111208,217.203125
666,512,120792,235.921875
667,512,134209,262.126953
668,512,112208,219.156250
669,512,111250,217.285156
670,512,110417,215.658203
671,512,115083,224.771484
672,512,114500,223.632812
673,512,120000,234.375000
674,512,127042,248.128906
675,512,112458,219.644531
676,512,146667,286.458984
677,512,148291,289.630859
678,512,140000,273.437500
679,512,140584,274.578125
680,512,138208,269.937500
681,512,134292,262.289062
682,512,137625,268.798828
