# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
693,512,35542,69.417969
694,512,37417,73.080078
695,512,36916,72.101562
696,512,36000,70.312500
697,512,37625,73.486328
698,512,38917,76.009766
699,512,40084,78.289062
700,512,35041,68.439453
701,512,37709,73.650391
702,512,37875,73.974609
703,512,46250,90.332031
704,512,37334,72.917969
705,512,36917,72.103516
706,512,36541,71.369141
707,512,36417,71.126953
708,512,37667,73.568359
709,512,37583,73.404297
710,512,37416,73.078125
711,512,37042,72.347656
712,512,38375,74.951172
713,512,36708,71.695312
714,512,38458,75.113281
715,512,38000,74.218750
716,512,39625,77.392578
717,512,40042,78.207031
718,512,38875,75.927734
719,512,36208,70.718750
720,512,36583,71.451172
721,512,36542,71.371094
722,512,38583,75.357422
723,512,37500,73.242188
724,512,38375,74.951172
725,512,37333,72.916016
726,512,36750,71.777344
727,512,36625,71.533203
728,512,35333,69.009766
729,512,39250,76.660156
730,512,35875,70.068359
731,512,36166,70.636719
732,512,36459,71.208984
733,512,35333,69.009766
734,512,35250,68.847656
735,512,38542,75.277344
736,512,37166,72.589844
737,512,36000,70.312500
738,512,36417,71.126953
739,512,35750,69.824219
740,512,35084,68.523438
741,512,37000,72.265625
742,512,36375,71.044922
743,512,34792,67.953125
744,512,38833,75.845703
745,512,39375,76.904297
746,512,37084,72.429688
747,512,38542,75.277344
748,512,36375,71.044922
749,512,36708,71.695312
750,512,35750,69.824219
751,512,40416,78.937500
752,512,35584,69.500000
753,512,36542,71.371094
754,512,40041,78.205078
755,512,39334,76.824219
756,512,39250,76.660156
757,512,38167,74.544922
758,512,38042,74.300781
759,512,36000,70.312500
760,512,38583,75.357422
761,512,37666,73.566406
762,512,35084,68.523438
763,512,37041,72.345703
764,512,38375,74.951172
765,512,36375,71.044922
766,512,37333,72.916016
767,512,37875,73.974609
768,512,37292,72.835938
769,512,35459,69.255859
770,512,37417,73.080078
771,512,38625,75.439453
772,512,37458,73.160156
773,512,35291,68.927734
774,512,37500,73.242188
775,512,37792,73.812500
776,512,39250,76.660156
777,512,37000,72.265625
778,512,37042,72.347656
779,512,39083,76.333984
780,512,37542,73.324219
781,512,40125,78.369141
782,512,38916,76.007812
783,512,38584,75.359375
784,512,42250,82.519531
785,512,37667,73.568359
786,512,38875,75.927734
787,512,35834,69.988281
788,512,36750,71.777344
789,512,37709,73.650391
790,512,38125,74.462891
791,512,36083,70.474609
792,512,35125,68.603516
793,512,35375,69.091797
794,512,38041,74.298828
795,512,38208,74.625000
796,512,39042,76.253906
797,512,37125,72.509766
798,512,37209,72.673828
799,512,36625,71.533203
800,512,37542,73.324219
801,512,42708,83.414062
802,512,37292,72.835938
803,512,36584,71.453125
804,512,37584,73.406250
805,512,36583,71.451172
806,512,35958,70.230469
807,512,35000,68.359375
808,512,38583,75.357422
809,512,37083,72.427734
810,512,35708,69.742188
811,512,34208,66.812500
812,512,37583,73.404297
813,512,39042,76.253906
814,512,38417,75.033203
815,512,36500,71.289062
816,512,37875,73.974609
817,512,36875,72.021484
